Data,First,Min,Max,Last
"20.11.2002 7:00:00",31.845,31.845,31.845,31.845
"21.11.2002 7:00:00",31.835,31.835,31.835,31.835
"22.11.2002 7:00:00",31.84,31.84,31.84,31.84
"23.11.2002 7:00:00",31.845,31.845,31.8563,31.8563
"24.11.2002 7:00:00",31.845,31.845,31.8563,31.8563
"25.11.2002 7:00:00",31.845,31.845,31.8563,31.8563
"26.11.2002 7:00:00",31.845,31.845,31.8563,31.8563
"27.11.2002 7:00:00",31.865,31.855,31.865,31.855
"28.11.2002 7:00:00",31.86,31.86,31.87,31.87
"29.11.2002 7:00:00",31.875,31.865,31.875,31.865
"30.11.2002 7:00:00",31.855,31.855,31.855,31.855
"01.12.2002 7:00:00",31.855,31.855,31.855,31.855
"02.12.2002 7:00:00",31.855,31.855,31.855,31.855
"03.12.2002 7:00:00",31.865,31.86,31.865,31.86
"04.12.2002 7:00:00",31.865,31.855,31.865,31.855
"05.12.2002 7:00:00",31.86,31.86,31.86,31.86
"06.12.2002 7:00:00",31.865,31.865,31.865,31.865
"07.12.2002 7:00:00",31.855,31.855,31.855,31.855
"08.12.2002 7:00:00",31.855,31.855,31.855,31.855
"09.12.2002 7:00:00",31.855,31.855,31.855,31.855
"10.12.2002 7:00:00",31.855,31.855,31.855,31.855
"11.12.2002 7:00:00",31.865,31.865,31.865,31.865
"12.12.2002 7:00:00",31.865,31.865,31.865,31.865
"13.12.2002 7:00:00",31.865,31.865,31.865,31.865
"14.12.2002 7:00:00",31.865,31.855,31.865,31.855
"15.12.2002 7:00:00",31.865,31.855,31.865,31.855
"16.12.2002 7:00:00",31.865,31.855,31.865,31.855
"17.12.2002 7:00:00",31.861,31.8575,31.861,31.8575
"18.12.2002 7:00:00",31.855,31.855,31.86,31.86
"19.12.2002 7:00:00",31.855,31.855,31.855,31.855
"20.12.2002 7:00:00",31.84,31.82,31.845,31.82
"21.12.2002 7:00:00",31.795,31.78,31.795,31.785
"22.12.2002 7:00:00",31.795,31.78,31.795,31.785
"23.12.2002 7:00:00",31.795,31.78,31.795,31.785
"24.12.2002 7:00:00",31.8575,31.8575,31.8575,31.8575
"25.12.2002 7:00:00",31.8575,31.8575,31.8575,31.8575
"26.12.2002 7:00:00",31.8575,31.785,31.8575,31.785
"27.12.2002 7:00:00",31.79,31.79,31.8455,31.808
"28.12.2002 7:00:00",31.915,31.825,31.935,31.825
"29.12.2002 7:00:00",31.915,31.825,31.935,31.825
"30.12.2002 7:00:00",31.915,31.825,31.935,31.825
"31.12.2002 7:00:00",31.93,31.9275,31.955,31.955
"01.01.2003 7:00:00",31.955,31.955,31.955,31.955
"02.01.2003 7:00:00",31.95,31.95,31.95,31.95
"03.01.2003 7:00:00",31.95,31.9,31.95,31.9
"04.01.2003 7:00:00",31.878,31.8775,31.878,31.8775
"05.01.2003 7:00:00",31.878,31.8775,31.878,31.8775
"06.01.2003 7:00:00",31.878,31.8775,31.878,31.8775
"07.01.2003 7:00:00",31.877,31.877,31.877,31.877
"08.01.2003 7:00:00",31.8875,31.883,31.895,31.8865
"09.01.2003 7:00:00",31.887,31.875,31.8885,31.8885
"10.01.2003 7:00:00",31.888,31.82,31.8885,31.828
"11.01.2003 7:00:00",31.83,31.8235,31.8463,31.8285
"12.01.2003 7:00:00",31.83,31.8235,31.8463,31.8285
"13.01.2003 7:00:00",31.83,31.8235,31.8463,31.8285
"14.01.2003 7:00:00",31.835,31.8275,31.8445,31.8275
"15.01.2003 7:00:00",31.836,31.8135,31.836,31.8235
"16.01.2003 7:00:00",31.824,31.806,31.832,31.8145
"17.01.2003 7:00:00",31.817,31.81,31.8368,31.8215
"18.01.2003 7:00:00",31.83,31.81,31.83,31.8125
"19.01.2003 7:00:00",31.83,31.81,31.83,31.8125
"20.01.2003 7:00:00",31.83,31.81,31.83,31.8125
"21.01.2003 7:00:00",31.83,31.805,31.83,31.8195
"22.01.2003 7:00:00",31.807,31.807,31.8295,31.82
"23.01.2003 7:00:00",31.822,31.799,31.822,31.8125
"24.01.2003 7:00:00",31.8125,31.795,31.815,31.795
"25.01.2003 7:00:00",31.806,31.7875,31.8075,31.7975
"26.01.2003 7:00:00",31.806,31.7875,31.8075,31.7975
"27.01.2003 7:00:00",31.806,31.7875,31.8075,31.7975
"28.01.2003 7:00:00",31.8075,31.7905,31.809,31.795
"29.01.2003 7:00:00",31.805,31.8015,31.8325,31.821
"30.01.2003 7:00:00",31.835,31.815,31.843,31.8408
"31.01.2003 7:00:00",31.843,31.832,31.8538,31.849
"01.02.2003 7:00:00",31.841,31.8275,31.8605,31.8385
"02.02.2003 7:00:00",31.841,31.8275,31.8605,31.8385
"03.02.2003 7:00:00",31.841,31.8275,31.8605,31.8385
"04.02.2003 7:00:00",31.8378,31.8275,31.8465,31.8418
"05.02.2003 7:00:00",31.844,31.8235,31.844,31.835
"06.02.2003 7:00:00",31.8425,31.8255,31.845,31.8385
"07.02.2003 7:00:00",31.84,31.826,31.84,31.826
"08.02.2003 7:00:00",31.8375,31.7988,31.8375,31.815
"09.02.2003 7:00:00",31.8375,31.7988,31.8375,31.815
"10.02.2003 7:00:00",31.8375,31.7988,31.8375,31.815
"11.02.2003 7:00:00",31.8075,31.7438,31.8075,31.744
"12.02.2003 7:00:00",31.756,31.632,31.756,31.632
"13.02.2003 7:00:00",31.646,31.6398,31.685,31.6485
"14.02.2003 7:00:00",31.76,31.629,31.76,31.631
"15.02.2003 7:00:00",31.636,31.5725,31.643,31.5763
"16.02.2003 7:00:00",31.636,31.5725,31.643,31.5763
"17.02.2003 7:00:00",31.636,31.5725,31.643,31.5763
"18.02.2003 7:00:00",31.571,31.5445,31.596,31.5535
