Data,First,Min,Max,Last
"21.12.2020 7:00:00",73.995,73.8,75.8,74.8075
"21.12.2020 8:00:00",74.8025,74.73,75.085,74.7975
"21.12.2020 9:00:00",74.7975,74.615,75.05,75.01
"21.12.2020 10:00:00",75.01,74.9975,75.4625,75.36
"21.12.2020 11:00:00",75.365,75.08,75.4175,75.2375
"21.12.2020 12:00:00",75.22,75.1175,75.3925,75.2775
"21.12.2020 13:00:00",75.2725,74.99,75.4225,75.18
"21.12.2020 14:00:00",75.17,74.8875,75.1875,74.9625
"21.12.2020 15:00:00",74.97,74.9575,75.1975,75.1825
"21.12.2020 16:00:00",75.1725,74.8575,75.2,74.9775
"21.12.2020 17:00:00",74.975,74.7525,75.0025,74.755
"21.12.2020 18:00:00",74.7525,74.645,74.795,74.65
"21.12.2020 19:00:00",74.6525,74.555,74.6975,74.6475
"21.12.2020 20:00:00",74.6475,74.635,74.8175,74.8
