Data,First,Min,Max,Last
"26.11.2020 7:00:00",75.51,75.3025,75.6375,75.49
"26.11.2020 8:00:00",75.4875,75.38,75.66,75.605
"26.11.2020 9:00:00",75.6025,75.5025,75.7,75.62
"26.11.2020 10:00:00",75.6275,75.5425,75.6325,75.5775
"26.11.2020 11:00:00",75.585,75.525,75.6325,75.6175
"26.11.2020 12:00:00",75.6175,75.595,75.6925,75.6925
"26.11.2020 13:00:00",75.69,75.64,75.765,75.6975
"26.11.2020 14:00:00",75.695,75.5875,75.72,75.6975
"26.11.2020 15:00:00",75.7,75.6225,75.7225,75.6525
"26.11.2020 16:00:00",75.6575,75.595,75.7025,75.7025
"26.11.2020 17:00:00",75.6975,75.6475,75.7175,75.6725
"26.11.2020 18:00:00",75.665,75.64,75.7075,75.705
"26.11.2020 19:00:00",75.705,75.6725,75.7225,75.675
"26.11.2020 20:00:00",75.6825,75.6525,75.72,75.715
