Data,First,Min,Max,Last
"04.12.2020 7:00:00",74.43,74.17,74.43,74.2475
"04.12.2020 8:00:00",74.2425,74.19,74.3875,74.31
"04.12.2020 9:00:00",74.305,74.24,74.35,74.29
"04.12.2020 10:00:00",74.28,74.24,74.36,74.27
"04.12.2020 11:00:00",74.27,74.2425,74.32,74.2525
"04.12.2020 12:00:00",74.2475,73.9425,74.2575,74.05
"04.12.2020 13:00:00",74.045,73.985,74.2225,74.1325
"04.12.2020 14:00:00",74.125,73.8,74.2125,73.875
"04.12.2020 15:00:00",73.875,73.7575,73.9675,73.895
"04.12.2020 16:00:00",73.8925,73.8525,73.94,73.92
"04.12.2020 17:00:00",73.9125,73.8575,73.95,73.8775
"04.12.2020 18:00:00",73.875,73.855,73.905,73.88
"04.12.2020 19:00:00",73.8825,73.88,74.0275,73.995
"04.12.2020 20:00:00",73.9975,73.9675,74.07,74.05
