Data,First,Min,Max,Last
"07.12.2020 7:00:00",74.2225,74.135,74.38,74.155
"07.12.2020 8:00:00",74.1525,74.1275,74.4075,74.3475
"07.12.2020 9:00:00",74.35,74.325,74.52,74.37
"07.12.2020 10:00:00",74.3825,74.255,74.425,74.38
"07.12.2020 11:00:00",74.385,74.255,74.4,74.3
"07.12.2020 12:00:00",74.29,74.14,74.3425,74.155
"07.12.2020 13:00:00",74.155,73.63,74.16,73.67
"07.12.2020 14:00:00",73.665,73.465,73.6875,73.545
"07.12.2020 15:00:00",73.545,73.45,73.5975,73.4625
"07.12.2020 16:00:00",73.4725,73.335,73.5075,73.3625
"07.12.2020 17:00:00",73.3525,73.3,73.4325,73.4
"07.12.2020 18:00:00",73.4,73.39,73.5975,73.5275
"07.12.2020 19:00:00",73.535,73.53,73.665,73.55
"07.12.2020 20:00:00",73.545,73.495,73.67,73.64
