Data,First,Min,Max,Last
"14.09.2020 7:00:00",74.845,74.575,74.9925,74.775
"14.09.2020 8:00:00",74.7775,74.7,74.8975,74.8775
"14.09.2020 9:00:00",74.88,74.87,75.35,75.255
"14.09.2020 10:00:00",75.2675,75.1775,75.28,75.2475
"14.09.2020 11:00:00",75.245,75.235,75.475,75.4
"14.09.2020 12:00:00",75.395,75.3325,75.5375,75.3675
"14.09.2020 13:00:00",75.3725,75.2125,75.4775,75.275
"14.09.2020 14:00:00",75.27,75.095,75.2975,75.2525
"14.09.2020 15:00:00",75.2475,75.085,75.2475,75.1575
"14.09.2020 16:00:00",75.16,75.1,75.2225,75.21
"14.09.2020 17:00:00",75.2,75.155,75.2875,75.2425
"14.09.2020 18:00:00",75.2325,75.1825,75.31,75.235
"14.09.2020 19:00:00",75.2375,75.1775,75.2525,75.2225
"14.09.2020 20:00:00",75.2225,75.22,75.2725,75.2725
