Data,First,Min,Max,Last
"27.08.2020 7:00:00",75.4275,75.1,75.5375,75.1025
"27.08.2020 8:00:00",75.1025,74.965,75.2225,75.0225
"27.08.2020 9:00:00",75.01,74.94,75.1425,75.0975
"27.08.2020 10:00:00",75.095,75.0875,75.3975,75.3675
"27.08.2020 11:00:00",75.3675,75.065,75.4525,75.1325
"27.08.2020 12:00:00",75.125,74.8675,75.16,74.995
"27.08.2020 13:00:00",74.985,74.725,75.15,74.955
"27.08.2020 14:00:00",74.96,74.9575,75.2075,75.0625
"27.08.2020 15:00:00",75.065,74.92,75.23,75.0225
"27.08.2020 16:00:00",75.0275,74.9475,75.15,75.1225
"27.08.2020 17:00:00",75.13,75.01,75.15,75.065
"27.08.2020 18:00:00",75.06,74.96,75.06,74.985
"27.08.2020 19:00:00",74.995,74.77,75,74.955
"27.08.2020 20:00:00",74.95,74.875,74.9925,74.965
