Data,First,Min,Max,Last
"18.11.2020 7:00:00",76.32,75.86,76.36,75.93
"18.11.2020 8:00:00",75.9225,75.655,75.99,75.8
"18.11.2020 9:00:00",75.795,75.63,75.81,75.635
"18.11.2020 10:00:00",75.635,75.5225,75.7,75.62
"18.11.2020 11:00:00",75.62,75.6175,75.8275,75.7475
"18.11.2020 12:00:00",75.7425,75.7,75.8925,75.8475
"18.11.2020 13:00:00",75.84,75.81,76.1,75.9425
"18.11.2020 14:00:00",75.9325,75.8975,76.075,76.0175
"18.11.2020 15:00:00",76.0225,75.885,76.0525,75.92
"18.11.2020 16:00:00",75.92,75.815,75.9375,75.8775
"18.11.2020 17:00:00",75.8775,75.775,75.96,75.9175
"18.11.2020 18:00:00",75.9175,75.7975,75.935,75.905
"18.11.2020 19:00:00",75.8975,75.86,75.9825,75.9225
"18.11.2020 20:00:00",75.92,75.9175,76.07,76.06
