Data,First,Min,Max,Last
"03.01.2019 7:00:00",78.875,78.12,79.1925,78.2525
"04.01.2019 7:00:00",77.99,77.03,78.2925,77.2975
"08.01.2019 7:00:00",76.535,76.38,77.0275,76.55
"09.01.2019 7:00:00",76.65,76.5725,77.23,77.0975
"10.01.2019 7:00:00",77.15,76.905,77.6075,76.905
"11.01.2019 7:00:00",77.205,76.665,77.42,76.7
"14.01.2019 7:00:00",77.085,76.7975,77.2,76.9025
"15.01.2019 7:00:00",76.9,76.2325,77.075,76.405
"16.01.2019 7:00:00",76.405,75.5475,76.41,75.6125
"17.01.2019 7:00:00",75.63,75.49,75.9375,75.5875
"18.01.2019 7:00:00",75.5875,75.135,75.775,75.3
"21.01.2019 7:00:00",75.345,75.32,75.6275,75.45
"22.01.2019 7:00:00",75.4975,75.3675,75.65,75.56
"23.01.2019 7:00:00",75.5,75.09,75.6225,75.24
"24.01.2019 7:00:00",75.3375,74.3,75.3375,74.3925
"25.01.2019 7:00:00",74.7975,74.3925,75.3475,75.32
"28.01.2019 7:00:00",75.155,75.0625,75.8825,75.73
"29.01.2019 7:00:00",75.76,75.3625,75.9875,75.495
"30.01.2019 7:00:00",75.5125,75.125,75.6325,75.2375
"31.01.2019 7:00:00",75.355,74.805,75.4375,74.84
"01.02.2019 7:00:00",75.04,74.9225,75.3175,75.0825
"04.02.2019 7:00:00",75.07,74.9175,75.2,75
"05.02.2019 7:00:00",75,74.705,75.0875,74.88
"06.02.2019 7:00:00",74.77,74.71,75.06,74.9
"07.02.2019 7:00:00",74.8825,74.68,75.1,74.78
"08.02.2019 7:00:00",75,74.355,75,74.4975
"11.02.2019 7:00:00",74.38,74.1,74.395,74.215
"12.02.2019 7:00:00",74.215,73.905,74.93,74.6475
"13.02.2019 7:00:00",74.4875,74.1675,74.95,74.9025
"14.02.2019 7:00:00",74.955,74.6225,75.7,75.275
"15.02.2019 7:00:00",75.265,74.81,75.3,74.9225
"18.02.2019 7:00:00",74.85,74.7925,75.09,74.98
"19.02.2019 7:00:00",74.89,74.5525,74.96,74.575
"20.02.2019 7:00:00",74.6725,74.3375,74.7375,74.465
"21.02.2019 7:00:00",74.5075,74.105,74.5075,74.31
"22.02.2019 7:00:00",74.37,74.07,74.4225,74.09
"25.02.2019 7:00:00",74.15,73.98,74.475,74.41
"26.02.2019 7:00:00",74.41,74.41,74.955,74.835
"27.02.2019 7:00:00",74.445,74.22,75.1,74.77
"28.02.2019 7:00:00",74.885,74.835,75.0725,75
"01.03.2019 7:00:00",74.82,74.71,75.015,74.875
"04.03.2019 7:00:00",74.785,74.32,74.785,74.545
"05.03.2019 7:00:00",74.5075,74.27,74.59,74.335
"06.03.2019 7:00:00",74.395,74.3325,74.7,74.58
"07.03.2019 7:00:00",74.47,74.085,74.73,74.14
"11.03.2019 7:00:00",74.3925,74.075,74.72,74.2
"12.03.2019 7:00:00",74.19,73.9875,74.22,74.055
"13.03.2019 7:00:00",74.105,73.82,74.18,74.1
"14.03.2019 7:00:00",74.065,73.8825,74.12,74.065
"15.03.2019 7:00:00",74.105,73.3725,74.14,73.39
"18.03.2019 7:00:00",74.14,72.795,74.14,72.98
"19.03.2019 7:00:00",73.2,72.875,73.2425,73.095
"20.03.2019 7:00:00",72.955,72.74,73.15,72.8625
"21.03.2019 7:00:00",72.845,72.4225,72.92,72.625
"22.03.2019 7:00:00",72.705,72.255,73.1675,73.0675
"25.03.2019 7:00:00",72.9125,72.305,73.05,72.51
"26.03.2019 7:00:00",72.485,72.34,72.8675,72.59
"27.03.2019 7:00:00",72.59,72.5475,73.215,72.9
"28.03.2019 7:00:00",73.0325,72.7825,73.275,72.8525
"29.03.2019 7:00:00",72.8,72.4275,73.8425,73.6575
"01.04.2019 7:00:00",73.225,73.02,74.025,73.075
"02.04.2019 7:00:00",73.1025,73.0725,73.39,73.16
"03.04.2019 7:00:00",73.255,73.0425,73.5,73.29
"04.04.2019 7:00:00",73.25,73.23,73.5575,73.48
"05.04.2019 7:00:00",73.455,73.1475,73.5,73.3
"08.04.2019 7:00:00",73.29,73,73.515,73.07
"09.04.2019 7:00:00",73.07,72.88,73.2,73.1325
"10.04.2019 7:00:00",73.0225,72.37,73.1275,72.48
"11.04.2019 7:00:00",72.6,72.55,72.85,72.7275
"12.04.2019 7:00:00",72.83,72.575,72.96,72.6975
"15.04.2019 7:00:00",72.8,72.61,72.8275,72.63
"16.04.2019 7:00:00",72.6825,72.3225,72.795,72.3225
"17.04.2019 7:00:00",72.37,72.0725,72.44,72.105
"18.04.2019 7:00:00",72.3,71.81,72.4725,71.815
"19.04.2019 7:00:00",71.815,71.815,72.0825,72.05
"22.04.2019 7:00:00",71.895,71.6525,72.22,71.8275
"23.04.2019 7:00:00",71.8,71.4,71.8,71.4975
"24.04.2019 7:00:00",71.5775,71.5625,72.0225,71.7575
"25.04.2019 7:00:00",71.8925,71.88,72.3,71.975
"26.04.2019 7:00:00",72.135,71.9875,72.41,72.17
"29.04.2019 7:00:00",72.24,71.85,72.26,72.085
"30.04.2019 7:00:00",72.26,72.18,72.83,72.5125
"02.05.2019 7:00:00",72.6475,72.58,73.415,73.12
"03.05.2019 7:00:00",73.235,72.665,73.235,72.94
"06.05.2019 7:00:00",73.25,72.8175,73.315,73.065
"07.05.2019 7:00:00",73.115,72.745,73.18,73.15
"08.05.2019 7:00:00",73.15,72.7225,73.18,72.855
"10.05.2019 7:00:00",72.8525,72.8525,73.59,73.14
"13.05.2019 7:00:00",73.4575,73.32,73.67,73.45
"14.05.2019 7:00:00",73.4075,72.7175,73.5525,72.75
"15.05.2019 7:00:00",72.8275,72.2275,72.8425,72.4475
"16.05.2019 7:00:00",72.4175,71.965,72.42,72.2075
"17.05.2019 7:00:00",72.2275,72.1125,72.335,72.23
"20.05.2019 7:00:00",72.1125,71.8975,72.2325,72.06
"21.05.2019 7:00:00",72.03,71.855,72.075,71.91
"22.05.2019 7:00:00",71.8775,71.655,71.9075,71.8225
"23.05.2019 7:00:00",72,71.7375,72.54,72.52
"24.05.2019 7:00:00",72.2825,72.0775,72.4075,72.255
"27.05.2019 7:00:00",72.235,72.04,72.2425,72.1125
"28.05.2019 7:00:00",72.1125,72.0625,72.3475,72.2425
"29.05.2019 7:00:00",72.4275,72.3025,72.8675,72.3175
"30.05.2019 7:00:00",72.31,72.2275,72.585,72.55
"31.05.2019 7:00:00",72.6225,72.555,73.1325,73.035
"03.06.2019 7:00:00",73.075,72.93,73.56,73.4675
"04.06.2019 7:00:00",73.5475,73.1525,73.61,73.3
"05.06.2019 7:00:00",73.395,73.2125,73.5375,73.375
"06.06.2019 7:00:00",73.3725,73.055,73.5875,73.335
"07.06.2019 7:00:00",73.2975,73.19,73.625,73.4525
"10.06.2019 7:00:00",73.4,73.055,73.4,73.275
"11.06.2019 7:00:00",73.1425,72.925,73.1625,73.1375
"13.06.2019 7:00:00",73.1425,72.715,73.315,72.815
"14.06.2019 7:00:00",72.865,72.1175,72.865,72.175
"17.06.2019 7:00:00",72.175,72.0525,72.265,72.155
"18.06.2019 7:00:00",72.1575,71.55,72.35,71.7
"19.06.2019 7:00:00",71.685,71.53,71.7625,71.58
"20.06.2019 7:00:00",71.605,70.97,71.66,71.0275
"21.06.2019 7:00:00",71.1025,71.1025,72.1125,71.6525
"24.06.2019 7:00:00",71.6525,71.285,71.7675,71.3
"25.06.2019 7:00:00",71.4175,71.1575,71.655,71.43
"26.06.2019 7:00:00",71.4,71.315,71.86,71.71
"27.06.2019 7:00:00",71.8475,71.5075,71.8475,71.7
"28.06.2019 7:00:00",71.8875,71.5,72,71.8425
"01.07.2019 7:00:00",71.3125,71.06,71.6125,71.06
"02.07.2019 7:00:00",71.175,71.14,71.59,71.42
"03.07.2019 7:00:00",71.5375,71.3725,71.87,71.39
"04.07.2019 7:00:00",71.4425,71.41,71.6575,71.6225
"05.07.2019 7:00:00",71.575,71.4,71.73,71.6775
"08.07.2019 7:00:00",71.7,71.1625,71.82,71.37
"09.07.2019 7:00:00",71.44,71.32,71.6325,71.6
"10.07.2019 7:00:00",71.6225,71.0325,71.665,71.0775
"11.07.2019 7:00:00",71.085,70.645,71.1,70.68
"12.07.2019 7:00:00",70.9175,70.8675,71.0675,70.97
"15.07.2019 7:00:00",71.1175,70.4625,71.1325,70.5475
"16.07.2019 7:00:00",70.6025,70.3725,70.86,70.665
"17.07.2019 7:00:00",70.565,70.3775,70.6525,70.6475
"18.07.2019 7:00:00",70.605,70.49,70.89,70.7975
"19.07.2019 7:00:00",70.775,70.6175,70.9025,70.675
"22.07.2019 7:00:00",70.7475,70.5675,70.795,70.735
"23.07.2019 7:00:00",70.74,70.4025,70.755,70.455
"24.07.2019 7:00:00",70.475,70.175,70.5,70.495
"25.07.2019 7:00:00",70.3775,69.95,70.62,70.435
"26.07.2019 7:00:00",70.4025,70.2325,70.5925,70.5
"29.07.2019 7:00:00",70.6075,70.49,70.7675,70.72
"30.07.2019 7:00:00",70.6875,70.525,71.03,70.8225
"31.07.2019 7:00:00",70.8025,70.1825,70.8475,70.5
"01.08.2019 7:00:00",70.455,70.3525,71.4,71.335
"02.08.2019 7:00:00",71.67,71.1225,72.63,72.4775
"05.08.2019 7:00:00",72.6625,72.1275,73.485,73.36
"06.08.2019 7:00:00",73.29,72.6125,73.29,73.11
"07.08.2019 7:00:00",72.9925,72.64,73.8025,73.18
"08.08.2019 7:00:00",73.055,72.7,73.23,72.7275
"09.08.2019 7:00:00",72.785,72.785,73.495,73.1
"12.08.2019 7:00:00",73.1,73.0025,73.68,73.35
"13.08.2019 7:00:00",73.5325,72.405,73.8875,72.54
"14.08.2019 7:00:00",72.6425,72.64,73.665,73.56
"15.08.2019 7:00:00",73.285,73.1825,74.2475,73.4
"16.08.2019 7:00:00",73.3425,72.9925,73.835,73.755
"19.08.2019 7:00:00",73.6225,73.495,74.41,74.09
"20.08.2019 7:00:00",74.1075,73.68,74.3225,73.8675
"21.08.2019 7:00:00",73.605,72.8625,73.62,72.9275
"22.08.2019 7:00:00",72.9375,72.615,73.0675,72.68
"23.08.2019 7:00:00",72.6725,72.5325,73.745,73.51
"26.08.2019 7:00:00",73.5025,73.1675,73.6075,73.295
"27.08.2019 7:00:00",73.4475,73.445,74,73.6875
"28.08.2019 7:00:00",73.58,73.54,74.2775,73.925
"29.08.2019 7:00:00",73.9975,73.41,74.1175,73.61
"30.08.2019 7:00:00",73.53,73.2025,73.5375,73.53
"02.09.2019 7:00:00",73.3475,73.07,73.37,73.2575
"03.09.2019 7:00:00",73.1775,73.1025,73.62,73.245
"04.09.2019 7:00:00",73.06,72.84,73.225,73.05
"05.09.2019 7:00:00",72.88,72.735,73.125,73.0675
"06.09.2019 7:00:00",72.9375,72.42,72.995,72.4975
"09.09.2019 7:00:00",72.31,72.0925,72.5525,72.4
"10.09.2019 7:00:00",72.2475,72.2475,72.275,72.275
"11.09.2019 7:00:00",72.275,72.0875,72.275,72.0875
"12.09.2019 7:00:00",72.0025,71.59,72.0025,71.59
"13.09.2019 7:00:00",71.7225,71.2825,71.7225,71.2825
"16.09.2019 7:00:00",70.67,70.4375,70.67,70.4375
"17.09.2019 7:00:00",70.47,70.375,71.37,71.27
"18.09.2019 7:00:00",71.1625,70.735,71.3075,70.735
"19.09.2019 7:00:00",70.975,70.5125,71.035,70.64
"20.09.2019 7:00:00",70.655,70.2675,70.6825,70.555
"23.09.2019 7:00:00",70.455,70.11,70.555,70.17
"24.09.2019 7:00:00",70.0775,69.92,70.5225,70.4825
"25.09.2019 7:00:00",70.47,70.18,70.805,70.225
"26.09.2019 7:00:00",70.47,70.07,70.52,70.13
"27.09.2019 7:00:00",70.2025,70.2025,70.8075,70.7475
"30.09.2019 7:00:00",70.7475,70.655,70.9025,70.665
"01.10.2019 7:00:00",70.6825,70.665,71.52,71.385
"02.10.2019 7:00:00",71.37,71.0675,71.5475,71.425
"03.10.2019 7:00:00",71.22,71.185,71.845,71.4025
"04.10.2019 7:00:00",71.3175,70.82,71.4475,70.95
"07.10.2019 7:00:00",71.035,71,71.3825,71.255
"08.10.2019 7:00:00",71.1925,71.1075,71.8575,71.41
"09.10.2019 7:00:00",71.47,71.135,71.5325,71.19
"10.10.2019 7:00:00",71.195,70.895,71.4675,70.9425
"11.10.2019 7:00:00",70.83,70.5925,70.94,70.87
"14.10.2019 7:00:00",70.8525,70.785,71.05,70.9
"15.10.2019 7:00:00",70.97,70.715,71.055,70.925
"16.10.2019 7:00:00",70.9975,70.7675,71.1425,70.9725
"17.10.2019 7:00:00",70.9725,70.7675,71.455,71.36
"18.10.2019 7:00:00",71.2075,71.08,71.405,71.195
"21.10.2019 7:00:00",71.225,70.9825,71.225,71.01
"22.10.2019 7:00:00",71.005,70.7525,71.0575,70.91
"23.10.2019 7:00:00",70.8875,70.84,71.1925,71.145
"24.10.2019 7:00:00",71.1775,71.0475,71.37,71.12
"25.10.2019 7:00:00",71.1125,70.57,71.1675,70.7225
"28.10.2019 7:00:00",70.8,70.48,70.905,70.77
"29.10.2019 7:00:00",70.76,70.71,71.05,71.035
"30.10.2019 7:00:00",71.04,70.9,71.315,71.1875
"31.10.2019 7:00:00",71.2,71.0925,71.525,71.505
"01.11.2019 7:00:00",71.525,70.76,71.6,70.9525
"05.11.2019 7:00:00",70.585,70.2175,70.7575,70.315
"06.11.2019 7:00:00",70.3775,70.3275,70.89,70.7
"07.11.2019 7:00:00",70.6575,70,70.72,70.14
"08.11.2019 7:00:00",70.36,70.24,70.605,70.325
"11.11.2019 7:00:00",70.5025,70.395,70.595,70.495
"12.11.2019 7:00:00",70.4325,70.35,70.8075,70.68
"13.11.2019 7:00:00",70.6575,70.595,70.995,70.78
"14.11.2019 7:00:00",70.5925,70.345,70.7475,70.49
"15.11.2019 7:00:00",70.445,70.305,70.555,70.5
"18.11.2019 7:00:00",70.5,70.4425,70.755,70.6925
"19.11.2019 7:00:00",70.795,70.4375,70.8,70.685
"20.11.2019 7:00:00",70.715,70.56,70.9425,70.7
"21.11.2019 7:00:00",70.7075,70.4,70.77,70.4175
"22.11.2019 7:00:00",70.6,70.32,70.6,70.415
"25.11.2019 7:00:00",70.38,70.2425,70.5325,70.43
"26.11.2019 7:00:00",70.4,70.38,70.6625,70.505
"27.11.2019 7:00:00",70.4825,70.31,70.485,70.3425
"28.11.2019 7:00:00",70.4525,70.37,70.6625,70.5225
"29.11.2019 7:00:00",70.5025,70.47,70.905,70.87
"02.12.2019 7:00:00",70.92,70.78,71.2025,71.14
"03.12.2019 7:00:00",71.1125,70.98,71.2475,71.105
"04.12.2019 7:00:00",71.075,70.69,71.1475,70.84
"05.12.2019 7:00:00",70.8225,70.65,70.9025,70.76
