Data,First,Min,Max,Last
"08.01.2013 7:00:00",39.838,39.5862,39.9131,39.6128
"09.01.2013 7:00:00",39.6729,39.6175,39.9362,39.6687
"10.01.2013 7:00:00",39.607,39.5465,39.98,39.9697
"11.01.2013 7:00:00",40.0617,39.9926,40.5373,40.5025
"14.01.2013 7:00:00",40.5481,40.3419,40.5534,40.4363
"15.01.2013 7:00:00",40.4143,40.2999,40.4363,40.3766
"16.01.2013 7:00:00",40.3005,40.2768,40.4329,40.3108
"17.01.2013 7:00:00",40.2722,40.2713,40.4841,40.3733
"18.01.2013 7:00:00",40.4391,40.2383,40.4786,40.2766
"21.01.2013 7:00:00",40.3462,40.2723,40.4044,40.298
"22.01.2013 7:00:00",40.3673,40.1647,40.3861,40.2305
"23.01.2013 7:00:00",40.253,40.0992,40.2861,40.1638
"24.01.2013 7:00:00",40.1749,40.1097,40.2426,40.206
"25.01.2013 7:00:00",40.1734,40.1544,40.5153,40.4164
"28.01.2013 7:00:00",40.4189,40.3726,40.65,40.6322
"29.01.2013 7:00:00",40.621,40.4613,40.6213,40.5149
"30.01.2013 7:00:00",40.524,40.4781,40.8067,40.7403
"31.01.2013 7:00:00",40.739,40.6815,40.8265,40.7548
"01.02.2013 7:00:00",40.8421,40.6955,40.9468,40.8763
"04.02.2013 7:00:00",40.6999,40.6312,40.8219,40.6592
"05.02.2013 7:00:00",40.6117,40.5451,40.7148,40.6502
"06.02.2013 7:00:00",40.6769,40.5333,40.7318,40.7003
"07.02.2013 7:00:00",40.6556,40.4188,40.757,40.449
"08.02.2013 7:00:00",40.5019,40.2877,40.5041,40.297
"11.02.2013 7:00:00",40.3272,40.3112,40.5111,40.4715
"12.02.2013 7:00:00",40.4037,40.3321,40.4938,40.4185
"13.02.2013 7:00:00",40.4068,40.3566,40.5765,40.4216
"14.02.2013 7:00:00",40.3918,40.1088,40.4268,40.1499
"15.02.2013 7:00:00",40.2035,40.1261,40.3213,40.242
"18.02.2013 7:00:00",40.1782,40.1599,40.2677,40.2184
"19.02.2013 7:00:00",40.2234,40.1717,40.2825,40.2706
"20.02.2013 7:00:00",40.3279,40.1888,40.3698,40.2688
"21.02.2013 7:00:00",40.097,39.9713,40.2345,40.2253
"22.02.2013 7:00:00",40.2362,39.9967,40.2404,40.0858
"25.02.2013 7:00:00",40.1006,40.0358,40.2645,40.0912
"26.02.2013 7:00:00",39.8423,39.8251,40.104,40.0413
"27.02.2013 7:00:00",40.0349,39.9537,40.1135,40.0226
"28.02.2013 7:00:00",40.1095,39.9863,40.1335,40.0288
"01.03.2013 7:00:00",40.0231,39.8788,40.092,39.9128
"04.03.2013 7:00:00",39.9621,39.9377,40.0896,40.0097
"05.03.2013 7:00:00",40.0971,39.9219,40.0972,39.9289
"06.03.2013 7:00:00",40.0186,39.9333,40.0186,39.94
"07.03.2013 7:00:00",39.9644,39.9424,40.241,40.2163
"11.03.2013 7:00:00",40.0142,39.9598,40.0823,40.0217
"12.03.2013 7:00:00",40.0323,39.9701,40.0742,40.0127
"13.03.2013 7:00:00",40.041,39.7963,40.0896,39.9304
"14.03.2013 7:00:00",39.885,39.7863,40.002,40.002
"15.03.2013 7:00:00",39.9928,39.9622,40.1139,40.0188
"18.03.2013 7:00:00",39.722,39.722,40.001,39.9208
"19.03.2013 7:00:00",39.8876,39.8171,39.9571,39.8387
"20.03.2013 7:00:00",39.8838,39.8206,40.0147,39.961
"21.03.2013 7:00:00",39.9453,39.8725,40.0339,39.8985
"22.03.2013 7:00:00",39.9278,39.8699,40.1011,40.0192
"25.03.2013 7:00:00",40.1533,39.7503,40.155,39.759
"26.03.2013 7:00:00",39.79,39.6557,39.7988,39.7087
"27.03.2013 7:00:00",39.6754,39.5297,39.7229,39.6731
"28.03.2013 7:00:00",39.7069,39.6404,39.9386,39.8856
"29.03.2013 7:00:00",39.8911,39.7549,39.9231,39.8147
"01.04.2013 7:00:00",39.7403,39.7173,40.0266,39.9449
"02.04.2013 7:00:00",39.9809,39.9426,40.1643,40.1501
"03.04.2013 7:00:00",40.0979,40.0932,40.5988,40.5803
"04.04.2013 7:00:00",40.6056,40.4241,40.7724,40.7336
"05.04.2013 7:00:00",40.8733,40.7774,41.2365,41.0407
"08.04.2013 7:00:00",40.9763,40.6401,41.0976,40.6745
"09.04.2013 7:00:00",40.7322,40.4948,40.739,40.5887
"10.04.2013 7:00:00",40.6095,40.2652,40.6688,40.3303
"11.04.2013 7:00:00",40.3305,40.3089,40.4914,40.4569
"12.04.2013 7:00:00",40.4728,40.4251,40.7396,40.7068
"15.04.2013 7:00:00",40.6759,40.675,41.0898,41.0602
"16.04.2013 7:00:00",41.0812,41.0168,41.2989,41.2451
"17.04.2013 7:00:00",41.2217,41.1175,41.5357,41.4754
"18.04.2013 7:00:00",41.5486,41.1943,41.5591,41.3049
"19.04.2013 7:00:00",41.2449,41.0319,41.4546,41.451
"22.04.2013 7:00:00",41.3878,41.1653,41.3878,41.2035
"23.04.2013 7:00:00",41.256,41.1079,41.3674,41.1193
"24.04.2013 7:00:00",41.0842,40.8873,41.1759,40.93
"25.04.2013 7:00:00",41.0081,40.4647,41.0086,40.5018
"26.04.2013 7:00:00",40.6071,40.5654,40.8132,40.7096
"29.04.2013 7:00:00",40.8013,40.4515,40.8863,40.4884
"30.04.2013 7:00:00",40.541,40.512,40.9125,40.8685
"02.05.2013 7:00:00",41.2345,40.7321,41.3544,40.7756
"03.05.2013 7:00:00",40.764,40.4946,40.912,40.6915
"06.05.2013 7:00:00",40.7293,40.5827,40.7876,40.5904
"07.05.2013 7:00:00",40.6185,40.576,40.7136,40.6195
"08.05.2013 7:00:00",40.6769,40.6655,41.0069,40.9607
"10.05.2013 7:00:00",40.7153,40.6488,40.8197,40.7516
"13.05.2013 7:00:00",40.7202,40.5673,40.8483,40.6624
"14.05.2013 7:00:00",40.7199,40.587,40.7361,40.5982
"15.05.2013 7:00:00",40.5895,40.4895,40.6357,40.5143
"16.05.2013 7:00:00",40.5192,40.3741,40.5418,40.4196
"17.05.2013 7:00:00",40.3957,40.2316,40.4643,40.3238
