Data,First,Min,Max,Last
"23.11.2018 7:00:00",65.64,65.565,66.42,66.1925
"26.11.2018 7:00:00",66.52,66.3275,67.3575,67.1025
"27.11.2018 7:00:00",66.9,66.4625,67.3825,67.1075
"28.11.2018 7:00:00",66.825,66.76,67.545,66.955
"29.11.2018 7:00:00",66.8,65.9175,66.9,66.21
"30.11.2018 7:00:00",66.3,66.3,67.1925,66.95
"03.12.2018 7:00:00",66.55,66.0725,66.77,66.5275
"04.12.2018 7:00:00",66.53,66.2,66.9025,66.83
"05.12.2018 7:00:00",66.87,66.4625,66.955,66.57
"06.12.2018 7:00:00",66.78,66.65,67.2325,66.875
"07.12.2018 7:00:00",66.8675,65.985,67.0725,66.395
"10.12.2018 7:00:00",66.26,66.1375,66.7,66.6425
"11.12.2018 7:00:00",66.585,66.22,66.585,66.3525
"12.12.2018 7:00:00",66.34,66.1175,66.535,66.3825
"13.12.2018 7:00:00",66.2475,66.1325,66.49,66.235
"14.12.2018 7:00:00",66.445,66.2275,66.815,66.76
"17.12.2018 7:00:00",66.66,66.4325,66.81,66.78
"18.12.2018 7:00:00",66.82,66.6125,67.335,67.275
"19.12.2018 7:00:00",67.15,66.975,67.8025,67.46
"20.12.2018 7:00:00",67.45,67.2375,68.7075,68.2925
"21.12.2018 7:00:00",68.08,67.855,69.1275,68.84
"24.12.2018 7:00:00",68.49,68.17,68.7375,68.5825
"25.12.2018 7:00:00",68.4025,68.38,68.97,68.665
"26.12.2018 7:00:00",68.77,68.695,69.485,68.7
"27.12.2018 7:00:00",68.81,68.5475,69.755,69.56
"28.12.2018 7:00:00",69.52,69.235,69.72,69.5125
"29.12.2018 7:00:00",69.5575,69.395,69.95,69.8175
"03.01.2019 7:00:00",69.395,68.5225,71.4525,68.64
"04.01.2019 7:00:00",67.8,67.5125,68.7475,67.74
"08.01.2019 7:00:00",66.865,66.74,67.3275,66.885
"09.01.2019 7:00:00",67.3,66.6675,67.45,66.745
"10.01.2019 7:00:00",66.825,66.7,67.34,66.91
"11.01.2019 7:00:00",66.995,66.795,67.16,66.88
"14.01.2019 7:00:00",67.08,66.92,67.3025,67.075
"15.01.2019 7:00:00",67,66.8825,67.15,66.96
"16.01.2019 7:00:00",66.925,66.245,66.99,66.3675
"17.01.2019 7:00:00",66.315,66.2625,66.6875,66.37
"18.01.2019 7:00:00",66.35,66.12,66.5,66.275
"21.01.2019 7:00:00",66.35,66.1,66.4775,66.39
"22.01.2019 7:00:00",66.4225,66.3925,66.6275,66.535
"23.01.2019 7:00:00",66.47,66.03,66.47,66.0725
"24.01.2019 7:00:00",66.145,65.675,66.1475,65.7775
"25.01.2019 7:00:00",65.82,65.71,66.2625,65.99
"28.01.2019 7:00:00",65.67,65.66,66.35,66.26
"29.01.2019 7:00:00",66.195,65.9675,66.415,66.05
"30.01.2019 7:00:00",66.105,65.3625,66.1875,65.505
"31.01.2019 7:00:00",65.575,65.16,65.6975,65.4
"01.02.2019 7:00:00",65.5975,65.3225,65.7425,65.505
"04.02.2019 7:00:00",65.595,65.465,65.73,65.59
"05.02.2019 7:00:00",65.57,65.42,65.6475,65.62
"06.02.2019 7:00:00",65.64,65.61,65.925,65.87
