0,503031393562208
0,52314386767078
0,367394061317682
0,446174489061964
0,973425743213937
-0,340105250223659
-0,817504313790918
-0,183322800277376
1,20011806071625
1,06342230315848
1,06075497300448
-0,0424727835741296
0,913331488951142
-0,191546988176378
0,377977066909664
1,01034104509318
1,02912460709539
1,01289488305341
1,75473797858489
-1,13310767580397
0,543665425510454
-0,525245993945273
1,30164524519243
1,22557199373502
1,07633451344451
-1,27377128719705
0,0144530128024127
0,0294393860446231
1,2876332743978
1,57546650781062
1,62827730031391
1,68623619368688
0,391319427264839
1,4499383106669
1,41491712177198
0,175770085195844
-1,20001156503921
-1,33821088802926
-1,48262573043669
-0,30965982668855
-0,393788297760597
-0,0130800905888912
1,36371481128363
1,2100248288078
1,04649582059694
-0,334855919281595
0,195389515055973
0,27362830620519
0,605286304104902
0,0180644416318201
0,0299818786921918
0,0362987610042449
0,180458365454056
0,916570653592771
-0,0492872032414966
0,430614211126565
1,74818496338554
1,65597222856685
1,84090216375873
0,158762134207652
0,175893166677415
-0,181514266863835
1,62463477989686
0,247729230882378
0,466625032473324
0,991075542506845
-0,499605062229259
0,221675896388799
0,834558776033931
-0,137374747691667
0,371790016536739
0,394675743951663
0,228524465372452
0,20587264683653
-1,20611233909794
1,08196465807969
0,742748269389341
2,2611430809205
2,46494824124594
2,58136402255857
0,463605336231963
1,45234770031296
0,368055778502622
0,383454434837457
0,336588570383659
0,309569940017296
0,406396639548858
0,464044453607007
2,03138403499902
1,79803776668574
1,50982955489252
1,89120964822415
2,18671952605929
1,77917337854866
0,503054586922394
0,0679532444391268
-0,498944657966733
1,65358886737926
0,93913124580403
0,649467522452541
1,14505814214316
-0,114686529604793
2,81303955805214
-1,44123768218635
-1,0402920234736
2,35623943799678
2,41221239302633
2,30706636876959
-2,79987848414918
-0,717091250913975
-1,29211351373296
0,429109444666918
2,13207960262854
2,35587106676808
2,32500717962294
0,83519990730072
-1,98939821436715
0,790191694463438
0,899688692331553
1,00767352966244
1,18186590845211
1,23070790192718
0,316603410627206
-0,743506125046903
0,872897831217703
-1,19406795984533
-0,209293468376709
-0,662059653889822
-0,727033700615423
1,52439919765968
-1,98219653220365
1,43535814212321
0,0932975604694117
-1,40340086787167
-1,78732145827507
-1,74166527438131
-1,16861024861192
-1,04589681815786
-0,737861072101124
0,798463227551084
-0,703292201109744
-0,522102762561925
-0,861178856615299
-1,1279187282994
-0,369149424230633
-0,402332922920613
-1,00838241229402
-0,708536370099682
-0,821998065125012
-0,824748864426986
-1,18011545313075
-1,15569240648113
0,329123033068185
-0,932894910642291
-0,955847202381559
-0,947289424173756
-0,92833169668688
0,48445839209625
-1,50706233929419
-0,920535447457512
0,550196282022065
-0,843045684978966
-0,913023562208836
-0,978786790297714
-0,302747860193747
0,987695819596947
-0,296185524112681
-0,393857358689733
0,569932109725381
0,453489405547323
0,410616466812166
-0,837274941189681
0,208674900697949
-0,863167895628854
0,810033767925292
0,0831102789646679
0,204596793332804
0,170580245331421
-0,536050410304558
-1,02413587976306
0,338934747745946
-0,739843096825421
1,03694247236523
0,723085892573975
0,776671636841101
-0,788957621883509
0,398973362321015
-0,181669161733603
0,183182842370203
-1,14936422198534
-0,789471325047
-1,13617271604265
-0,149904406776601
-1,26379723888404
1,78397788347897
0,600027940164136
0,0136089158406262
0,0119631482525377
-0,0241583484536441
-1,435854870583
-0,449331395999958
-0,541140428376202
0,277067967594573
0,0147670421088208
0,178626553767212
0,0463868865749915
0,032973615829125
0,045253186987442
-0,178154625959947
-0,433432388671764
-0,0150742183432541
-0,0486436232542815
-0,0582457451490035
-0,0494595746548292
-1,25014493698616
-0,125385293115685
0,361397353772221
-2,10661943821279
-1,95398661043867
-2,05371045712565
0,327326913356482
1,21726113836458
0,817768711776816
0,363367485547836
-0,0945923869389445
-0,191174729146786
-0,226202652102007
-0,922375316753929
-0,321813492144769
1,07118190651031
0,481512786958705
-0,312172371506818
-0,384621436704108
-0,401189731386912
0,905535879246805
0,352086550818941
-0,104862452060557
-1,25438783992435
-0,486570329364556
-0,686199418535277
-0,73300356823498
-0,921261196857451
-0,977836152355231
0,730060675532854
0,612432413906309
0,428466451799119
0,397419662485554
0,30313744691523
0,294133389676933
-0,540462338703519
-0,0693962099370654
-0,655749508015479
-0,619955652258031
-0,720722823917886
-0,707290456276265
-0,434581322974912
1,46437959429096
-0,328186588826926
-1,07166580682647
0,364611643133857
0,362213474434008
0,235623716514947
-0,969503560900952
-0,304483506333349
-0,121764535005015
-0,205279728346059
0,0279806447464737
0,0196757266488043
0,00595056120645021
-0,0381975604147221
-0,549264282032311
0,309948109350474
-0,605900951929015
0,0605704599554445
0,0718257887923944
0,0349353053964357
0,0593225570908011
-0,354889826893124
-0,977527579111044
0,430518640151303
-1,08432968435692
-1,10424534804657
-1,11191421497909
0,551332186622715
0,448778305891605
0,684543560729647
0,571506375948098
0,670187211489118
0,612584663359385
0,596942276289519
0,440274825069392
-0,10489918713713
0,819694353157715
-1,11753313125111
1,07376577689577
1,05045372595369
0,928767946951651
-0,262422547427428
-0,728554768738408
-0,827147975738842
-0,233190949568949
-1,90797397854302
-1,85146723910104
-1,92366758778929
-0,122577128409392
-0,079607256668102
-0,883165788959838
0,505954150463814
-0,697214356357605
-0,779017240276003
-0,852616023607652
-0,29839881498142
-0,18564366321624
-0,0669580845366483
0,105669800754794
0,925553215882057
0,881268615416924
0,862011837794324
-0,209524256214762
0,18456498596153
-0,378587736244717
0,181457857624806
0,0222497878617954
0,00186485802658884
0,0161462403421211
0,348139383200401
0,0387952951092083
0,662418571588845
-0,75892946543238
-0,0940623224608753
-0,148063564616581
-0,188561138339271
-0,260101299743709
-0,374379915641529
-0,0341165640685679
0,604916983969498
-0,349222487912517
-0,383568992177088
-0,396974486879105
0,506265735957265
0,0824001365105271
-0,639852654717199
0,229690619912794
-0,5447509370074
-0,597819215722528
-0,611190411653305
0,0718799249472968
-0,655857822784919
-0,0443114797810387
0,238585809448208
-0,235316051910674
-0,25090497984863
-0,246926289402292
0,082168839856757
-0,867840649215756
0,00668919424925413
-0,596006184774106
-0,650128425715199
-0,727414347841977
-0,710730086625116
0,183587722347465
-0,109937625554782
-0,322807184010447
0,00134714711110287
-0,322118216867349
-0,332301143169702
-0,328952265882358
0,406640973956297
0,465582853951167
-0,243228627705276
-0,117756607678691
-0,0156069774990779
-0,0208140741732784
-0,0241318932683209
-0,101059907657354
-0,563789194777821
0,0422585618356203
-0,262176635511344
-0,506756830631327
-0,513733688100143
-0,502319816877282
0,113728837422862
0,593217090082564
-0,134196235430964
0,140678247740275
0,362796706961918
0,320199800905522
0,321256831485718
0,0265354777220539
-0,0140673507668132
0,0578233400363909
-0,909672949887833
-0,94236840080326
-0,985962142897052
-0,992292358993792
0,0178713593431659
-0,339067210396538
2,11346035140929
1,12284974874532
0,223441280793088
0,116384853099882
0,0100070838080919
-1,62798891178525
0,692996197916891
0,155135234566829
-0,400572891124823
-0,738182915741363
0,110578566820511
0,790026848330003
0,115768668551371
0,103010537914368
0,271066242383325
0,230342472842345
0,239498143181371
0,172447694611553
-1,12672783893142
0,222316031817169
0,0682574105726415
-0,253122187197939
-0,271055410636798
-0,26575897281784
-0,0630556665296667
-0,772110995744914
-0,18398798393182
-0,930315400423638
-1,33140254737988
-1,53647129030854
-1,52277551977423
-0,599257880619328
1,47034922800218
0,215018363143503
0,279102806527248
0,112652079177159
0,107283554000154
0,110743758552888
-0,616310983688342
-0,104421564642456
-0,120430724080679
-0,00923865231427501
-0,115521734195842
-0,131226193265379
-0,130340993545465
-0,361497519669411
-0,368166483744029
-0,0388544381563278
0,838196977800448
-0,162082266798354
-0,217628535970371
-0,211343399198186
-0,207317023625355
-0,497749749198559
-0,782600220609066
0,386676898557119
0,48107960722491
0,359670995639748
0,340483579954976
0,0389645989571236
-0,676806077623301
-0,445916857526162
0,282123399981528
0,23548098879117
0,177639703116076
0,177453771547865
-0,378995348910602
0,121104265435469
0,329733169020428
-0,0417124871200835
-0,302869629072229
-0,318305670248846
-0,31586334741529
-0,150089175765604
0,286071051505479
1,01137285032263
-0,51196857938913
0,0351742298519844
-0,0260644851290734
-0,0450637073361295
0,22229899866238
-0,135715264141389
-0,723297041252599
-0,491419793930954
-0,0801807308644083
-0,11774519474135
-0,141709421587968
0,0756963010577154
-0,318318578100454
-0,169599081566066
-0,755874751560768
-0,35747427523761
-0,389698135097496
-0,386299498592997
-0,907949917095444
0,178123096560385
0,349129593000942
0,780080703366441
-0,345352174577044
-0,483560393228326
-0,527383595177222
-0,505388433497971
0,610805646455156
0,686799432162688
0,565382983988915
-0,525009251615354
-0,592268316431684
-0,599294677959657
0,415950327710612
-0,121445946098168
0,356395878882939
-0,69860106784582
-0,189807463942808
-0,208738240370085
-0,223724591455853
-0,0955387614557338
0,414106903883503
0,382085120905464
-0,29600424081167
0,0239692628069517
-0,00699292742094149
-0,0198441485800037
0,153143796374727
-0,80670071915778
-0,734564499313661
-0,657940250348584
-0,355300944659358
-0,344315522443048
-0,35067519938195
0,345413687667809
-0,00253710183804032
-0,262441450323438
-0,62275424180197
-0,121580653308484
-0,116381734114659
-0,130702601113037
-0,0150862483294418
-0,551341468521937
-0,671438435668571
0,0790818798695573
-0,237145188774414
-0,273381047799284
-0,277128876367246
-0,409302263546844
0,363421482223762
-0,00173031874876842
0,206839730011911
-0,300484772921956
-0,339871044929152
-0,351056011068565
-0,26965906815346
-0,346828109788292
-0,451182157392574
0,0438789290045083
-0,344875294988777
-0,372828468788369
-0,363187556818806
0,164109674345709
0,315623243785753
-0,347101598321888
0,325519255266701
-0,264390622279865
-0,292659983464001
-0,279639808851514
0,404144707481819
0,957732400633849
0,136418346033183
-0,137325480608839
0,00259286300684675
-0,0197841317319138
-0,0229704258419173
-0,0171552806005379
0,269758350468786
1,02737234975676
-0,671170852364433
-0,83382244277318
-0,984742987151086
-0,97307053992575
-0,959319735131821
-0,959404811338816
-0,248589345005319
0,0393762564093723
-0,864088550091981
-0,99193753960769
-0,992411155815827
0,353171342544474
0,602735800593383
0,332526468286018
-0,309963103981401
0,0511702026590563
0,0161036197927756
0,00912659768705978
-0,405513761430581
0,0813479402721902
0,907523718446983
-0,216096059070237
-1,90669211235037
-1,77365893283903
-1,85261804816621
-0,0312987534576623
-0,146765977696527
-0,267048686058778
0,0410333845364552
-0,274001448949151
-0,303213812347909
-0,312273673962734
-0,141432599158064
0,513852150745654
-0,131010069327683
-0,0359351851345516
0,0236844951177475
0,0103468339820021
0,0131995916026202
0,0144509184976845
0,473820796886503
0,370243289758772
-0,113981065599385
0,867091590319147
0,785385826846306
0,742928994758026
1,46158032943495
0,775433231566342
-0,191209579848941
-0,298189079823115
-0,787187813305598
-0,758857362630803
-0,776758067433877
0,958943023650679
0,0776198866621329
0,273698543988205
-0,549739769637365
0,360278308185712
0,289686463708983
0,22974031717682
0,127355620669351
0,733632019249848
-0,0634063742751848
-0,0260797197774685
-0,167137056014806
-0,164348065085025
-0,159513066126429
0,392413064069115
-0,743671757523482
-0,309408137438886
-0,910110466078912
0,261630519609926
0,290725191686691
0,179717388940502
-0,243753595263979
-0,388809319716353
-0,123368496963344
0,334674123471643
0,589873819063948
0,548987619411185
0,561071275162705
-0,153487160199572
-0,560214231693382
-0,0304180570552596
-0,0538713349467405
0,0999860998049312
0,108133897607725
0,0940130274095158
0,344023633131319
0,0684114391313647
-0,397900018685451
-0,508107732373199
0,017801223591255
0,00757141940378786
-0,0185115173306926
-0,313793772988124
-0,0414229203609618
0,0445244585853375
-0,412084101906287
-0,0615501012615913
-0,0657465986005893
-0,0816801699831251
-0,304090962082627
-0,382747695518823
-0,228878776765811
-0,358117103537799
0,0849770882210792
0,0854404483241611
0,0576739644466435
-0,0810081216759645
-0,104556269030768
0,0177797513242102
-0,616481252340759
-0,20580049477146
-0,210530699577035
-0,214999811729642
0,228903567424482
-0,348686536995776
-0,658004542928924
-0,591536383351553
0,308248108299038
0,323778180780428
0,240317915421039
-0,413523546948562
-0,202485495554393
-0,528821334117937
0,403313751440039
-0,154470168678216
-0,231546759969822
-0,240919951957075
0,451385705221432
0,242930148094357
-0,478224096825478
0,145760039445404
0,478394942741262
0,407269572778254
0,398833706197874
0,03300033968606
-0,126017925328623
-0,433317199575474
-0,341382224781002
0,00973780626819382
0,00533478716674099
-0,0170387223477683
0,290314998013116
0,0464115865936542
-0,589097483452866
-0,53368187195748
0,398565820838814
0,395560408254798
0,308012201426685
-0,160355513859993
-0,125965476691487
-0,103755513579655
0,423410001685411
0,101983856352693
0,0745413386497315
0,0802336811796928
-0,211334023398171
-0,181401975820473
-0,0718181647465766
-0,621106092555951
0,0988866297728707
0,101839714274299
0,0509735033166656
-0,135282447038527
0,0355077556268377
-0,190224336881153
0,0252613727348805
-0,00245326109667199
-0,0217471657397066
-0,0182582624004403
0,0408574250573758
0,0676788374842828
0,0639529460970699
0,0948329351067173
-0,207668193442913
-0,197540294753539
-0,192965370427883
0,366872651824795
0,00392259206310563
-0,0624836219628892
0,978324416491024
0,908726462903895
0,836490184054091
0,934714391444781
0,978956877134025
0,0269033783755762
0,0559329002751425
-0,111866352734034
0,148967675528988
0,114758100242678
0,0997300298594846
0,948052178028479
-0,150519405982362
-0,430197857102798
-0,586188242918101
0,315472762295041
-0,348800750581155
-0,755702671815815
-0,0845518285610598
-0,237841653295028
0,0344600949271474
0,0349188268912936
0,0165642426793512
-0,168079071998341
0,0761654928154509
-0,127995590916448
0,29894885009131
-0,11906428320421
-0,135042833089674
-0,126596891758728
-0,182619913642812
0,439417100289029
-0,0600717618422361
-0,240969902841517
-0,214944994812394
-0,218845226383131
-0,217137640441521
0,379204629013677
-0,636970922684729
-0,0129947844601247
-0,10720513000917
-0,0272787935215602
-0,0383517865528387
-0,0357733709526158
0,0462227939348467
-0,0733108572917073
-0,345813285780302
-0,142172409709861
-0,454420813581829
-0,474606942337751
-0,459384443416087
-0,54899730380193
0,241715446732879
-0,203899759854541
-0,0430581696778379
-0,302066782732409
-0,329698441473396
-0,320713936391725
-0,316377336689069
-0,314627491800756
-0,38876855290634
-0,0614490207220832
-0,0700188678445921
-0,0849193899545083
-0,0843981704391752
-0,0832354111205472
0,100660092013868
-0,657307369587364
0,0167520826471841
-0,22130313958174
-0,25920036122144
-0,249780315774045
0,159868795751784
0,00459095034183513
-0,363756327903123
0,111956554267688
-0,258878018535111
-0,280922332802638
-0,276762437955478
-0,21510779273459
-0,246726274722071
-0,28464765313886
0,327787760401898
0,0827022527866266
0,0539885703883713
0,0555159595472088
-0,00286843183612095
-0,143348053354588
-0,423573487608285
0,494989115145151
0,682853252327635
0,582179852854757
0,600909245270508
-0,507937598024286
0,762527320250892
0,760238934089918
0,113720233071211
-0,603856287364727
-0,655731980527404
-0,674782712257129
-0,216907565526186
-0,95839130200325
-0,300057328837341
0,0607001231625808
0,00484084460226947
-0,0155768528726674
-0,0178031797624127
0,0198053397879626
0,0216177371342722
-0,328323700283376
-0,850155563932602
-0,921140825010098
-0,909241464249096
-0,898209439962715
0,625756242745584
0,157650529648042
0,354813745492682
-0,0524051758337084
-0,511404144011677
-0,514156439962644
-0,534707260209143
0,053090543760619
0,0701698033771356
-0,183082975456057
-0,191986070792525
0,105196958751211
0,0854482916685361
0,0803358354043874
-0,118132850871397
-0,0996137117403195
0,237538669136163
0,434178447666443
0,340686733040562
0,301580861034624
0,303570967404882
-0,268507238070992
-0,298871982502333
-0,624007264027992
0,274349476256045
-0,0725908956444091
-0,0873538697938879
-0,0823990638344434
0,212764411678099
0,274532332642046
-0,144984351189068
-0,236986616693436
0,150628427785362
0,127317655483417
0,110919508671258
0,205126177427063
0,0912706265931527
-0,220811950633072
0,199101213833445
2,20084692684146
2,24411478118937
3,04276975020903
2,36824858404863
1,41013865710287
-2,36339172471182
0,695496267667239
-0,656752001235123
-0,405619123673093
-0,435627927660692
-0,434740096759025
0,0524295855052735
-0,622841599502374
0,820922339331085
0,59906008556376
0,427051588271077
0,467358163909164
-0,232529648688948
0,620660027171309
1,0379018876092
-0,495958961425699
-0,118387268564532
0,812577484693952
0,677363022077031
0,293466501454193
0,348052666842989
-0,383777092479477
-0,373841532039079
0,281250561571047
0,128736343076195
0,128288434182315
0,334152911553909
-0,522058483019907
-0,529339181815373
-0,422186748187126
-0,370808104550693
-0,39885787272017
-0,403396274064504
0,52389664044946
0,276804769141821
-0,49999176616536
0,171137001578567
-0,327451211742006
-0,31131535151868
-0,299116444660072
-0,986723817853514
0,399991937033756
-0,220248237852202
0,715812152814314
0,0833196168623652
-0,00283456926745862
-0,014487510534795
0,329490061456677
-0,678013190061444
-0,34193772323012
-0,200078313814212
-0,242568399663577
-0,255453823413183
-0,24768106223504
0,339331981725979
-0,392787898689081
-0,0750768341113066
0,271486006203452
0,0857310457076405
0,530234233643339
0,513982158083911
0,183189688389276
-0,637965948690035
0,250910212310269
0,750736504578169
0,20775303951681
0,153010337682773
0,132397843782891
-0,10743981971506
-0,215241702378282
-0,256830891661787
-0,490193793828218
-0,617128772680436
-0,608234414617786
-0,591483836131319
0,198770869399199
0,100527024569974
-0,55077496786883
-0,0272686652736132
0,248619351839527
0,222483374770104
0,186651125925102
-0,146530604469667
0,116279073569168
-0,160603420464477
-0,26046870329066
-0,471226818997372
-0,494386884319687
-0,483389112387328
-0,836410613581144
0,27762683828018
0,0199348867894446
0,229640920269868
-0,210872597810078
-0,236795514921937
-0,236463693526802
0,130333756415173
0,182394732592829
0,619958818951597
-0,0953737420917187
-0,377484759328508
-0,3964000006878
-0,391706157206941
0,188183610591193
-0,439637705115641
0,0717484701381414
-0,212656605659849
-0,657204770151332
-0,69017171312113
-0,681969086515499
0,12379606381093
0,43148059275871
0,369615511063758
-0,135133029700538
0,309238791659961
0,277628005443963
0,256814914553659
-0,182524763161717
2,26045565549778
0,480351497559259
1,05803875909995
-0,708826680927802
-0,838050991272601
-1,03551903759389
-0,67126483061183
1,02090138257822
0,433941685644347
0,167558674800829
-0,151105328355875
-0,161433875602137
-0,170613738194369
0,285349125539814
0,643071499934435
-0,191118890913074
-0,710691769020403
0,0842750294725887
0,0992580732333605
0,0361386523076514
0,334226273548747
-0,159658379175863
0,0867660200174915
-0,669963539767127
0,398540100604153
0,406353126232313
0,306752605258576
-0,176229348918433
-0,0953142433243834
1,20784323711304
0,735112829989819
0,685200622098689
0,665222861443638
0,633599714619264
-0,815861532684217
-0,664095234579377
-0,688153533961276
-0,175546709485963
-0,483945836573439
-0,490029185090549
-0,503060183388802
-0,608893136719719
-0,334724213946593
-0,493824831208467
-0,103314193707367
-0,705858079713663
-0,771015056888774
-0,7743934009629
0,168871055563781
-0,0686571863572555
-0,429496122682169
-0,181504428196654
-0,572975907395584
-0,605957412238686
-0,601029278614146
0,373747696903609
0,405248460524878
0,795152571688698
-0,239191713693694
-0,328747736339822
-0,351197477141129
-0,356837199949427
-0,459602309815888
0,839829473683785
-0,548735199169358
-0,110299540011328
-0,405241707911337
-0,464194241486347
-0,447837275462397
-0,243411853532557
0,141914235886086
0,114997646918143
-0,38622588742075
-0,372420007322932
-0,39448262926507
-0,388377295537392
0,0830010156607619
0,00704430741122461
-0,136456382525017
-0,00766376158592724
-0,0537167552780259
-0,0619850889954175
-0,0611590957166428
-0,282892226952116
0,187760736034517
0,0184973513265693
0,542468957863728
0,0281673528229562
-0,0145795560592351
-0,0022480323501389
-0,00498691942329124
0,100343119508029
0,748583541740041
1,30928074389488
0,304782448725956
0,160029708575728
0,162533269951129
0,256673549668881
-1,16411903738928
-0,849681508130237
0,141844843643366
0,415890950292819
0,322884981789478
-0,418774452012986
0,00985540798646403
0,585541437832844
0,579058721053147
0,524567257814482
0,506223830218003
0,106450595574231
0,0322479739268507
-0,691717806790271
0,78432916557718
-0,0624813172799638
-0,10561268751202
-0,0715501170097159
0,286497144268266
-0,357713456489695
0,0884713985526985
-0,615979480935074
0,427081924176882
0,416823130537363
0,300382222816443
-0,287566081888512
0,0102889817548119
-0,0647127038680795
0,278944975851324
0,0727408729344713
0,0405552123227124
0,0611771692902801
0,447487381647274
0,25081284849138
0,893636543657815
0,814546972470231
0,0572612452288696
0,0494675447490734
0,0573345335933447
0,237364401793663
-0,145962692237247
0,873053342276961
0,0173022412673796
0,208265912212725
-1,11856306886081
-0,833430917324198
-1,29996404532688
-0,969991728045143
-1,213979871511
-0,513303469463364
-0,232462489774923
-0,118708754840362
-0,122760704469411
-0,133814712445383
-0,655832988972928
-0,0212423737959859
-0,181288634709614
-0,100954841001275
-0,0927067222068748
-0,09819873243594
-0,119663823644127
-0,645581367436115
-0,0135836325560672
-0,131856422500907
-0,0509067747838994
-0,0456669592636114
-0,0496340810112186
0,0488364401294797
-0,459861020381441
-0,448293107325655
0,108495888104605
0,58247364453685
0,50960830292832
0,497005480428108
-0,204020167632508
-0,690961221914342
-0,238258677173163
-0,154443648019463
-0,0536532724412432
-0,0621867588802842
-0,0718151918474336
-0,0191993373437849
0,169034369765423
-0,0441732122123238
-0,318691722844208
0,152310275745744
0,131724291480182
0,110829441715371
-0,056624758435891
0,876606014495096
0,171847623164008
-0,362287344378342
0,411531086275193
0,347774397308381
0,298580839402214
-0,624274251318557
-0,191487284970248
-0,224446416706399
-0,320877855449151
0,0326743229935237
0,0312637992625654
0,012600464432994
-0,0260438735358714
-0,0349134180030042
-0,149766509791669
0,0489564419184797
-0,209119362555407
-0,212043677301622
-0,206230759147148
0,0605200254272203
0,167324027461025
0,364384189531814
-0,336818362774849
-0,354919308715577
-0,362797077176817
-0,363848562624154
-0,24910909518871
-0,297084772372389
-0,0310021916926805
-0,733391262961753
-1,38050434338979
-1,4032214344852
-1,41212849136261
-0,00282675655412765
-0,465868226398699
-0,0429733954355599
0,733294229353273
-0,468490532554662
-0,618284775360278
-0,667172704302194
0,288716078595907
0,440395940424968
0,235198289152011
0,799240611357305
-0,149439047617823
-0,163391016548203
-0,184298432139371
0,0354642703225533
-0,112165215396071
0,238508265184108
-0,238005162992051
-0,505184786270545
-0,507562404645858
-0,503125812512513
0,0331721243680019
-0,646575186286046
0,24613912130691
-0,196845607444267
0,153595380552485
0,140943361183322
0,128347738892025
-0,298581563230747
-0,310219131854682
-0,0845300605499767
0,102649257990591
-0,126748102530681
-0,140917731968803
-0,12852403175215
-0,232020851563447
0,426248687816618
