Data,First,Min,Max,Last
"22.10.2020 7:00:00",76.975,76.875,77.2375,76.9775
"22.10.2020 8:00:00",76.9825,76.96,77.1625,77.0925
"22.10.2020 9:00:00",77.0725,76.92,77.1025,76.96
"22.10.2020 10:00:00",76.95,76.835,77.0475,76.8675
"22.10.2020 11:00:00",76.8675,76.775,76.95,76.855
"22.10.2020 12:00:00",76.84,76.7,76.905,76.77
"22.10.2020 13:00:00",76.77,76.4325,76.79,76.51
"22.10.2020 14:00:00",76.51,76.5,76.77,76.51
"22.10.2020 15:00:00",76.5075,76.405,76.6375,76.42
"22.10.2020 16:00:00",76.4125,76.385,76.5275,76.4175
"22.10.2020 17:00:00",76.4125,76.37,76.5625,76.5475
"22.10.2020 18:00:00",76.5475,76.53,76.7175,76.5725
"22.10.2020 19:00:00",76.575,76.55,76.65,76.6025
"22.10.2020 20:00:00",76.6375,76.565,76.67,76.5825
