Data,First,Min,Max,Last
"08.09.2020 7:00:00",75.9425,75.7175,76.1175,75.925
"08.09.2020 8:00:00",75.94,75.9275,76.165,76.1225
"08.09.2020 9:00:00",76.115,76.0625,76.385,76.3375
"08.09.2020 10:00:00",76.345,76.2575,76.475,76.305
"08.09.2020 11:00:00",76.305,76.235,76.5,76.425
"08.09.2020 12:00:00",76.4225,76.2725,76.44,76.3125
"08.09.2020 13:00:00",76.335,76.3075,76.595,76.4375
"08.09.2020 14:00:00",76.44,76.2,76.5525,76.47
"08.09.2020 15:00:00",76.47,76.3775,76.555,76.4425
"08.09.2020 16:00:00",76.46,76.185,76.46,76.24
"08.09.2020 17:00:00",76.24,76.1425,76.2825,76.1825
"08.09.2020 18:00:00",76.175,76.15,76.43,76.3275
"08.09.2020 19:00:00",76.3275,76.2075,76.365,76.3
"08.09.2020 20:00:00",76.2875,76.2575,76.35,76.28
