Data,First,Min,Max,Last
"26.10.2020 7:00:00",76.5375,76.3325,76.585,76.465
"26.10.2020 8:00:00",76.4675,76.3675,76.52,76.41
"26.10.2020 9:00:00",76.41,76.39,76.5225,76.5075
"26.10.2020 10:00:00",76.505,76.46,76.62,76.4725
"26.10.2020 11:00:00",76.4725,76.4425,76.52,76.4725
"26.10.2020 12:00:00",76.475,76.355,76.5225,76.4625
"26.10.2020 13:00:00",76.4625,76.035,76.48,76.05
"26.10.2020 14:00:00",76.055,76.01,76.185,76.14
"26.10.2020 15:00:00",76.1475,76.0975,76.26,76.2075
"26.10.2020 16:00:00",76.2025,76.115,76.4675,76.4
"26.10.2020 17:00:00",76.3975,76.355,76.62,76.4725
"26.10.2020 18:00:00",76.48,76.4,76.4925,76.4125
"26.10.2020 19:00:00",76.4125,76.355,76.4275,76.3775
"26.10.2020 20:00:00",76.3725,76.3625,76.515,76.38
