Data,First,Min,Max,Last
"12.10.2020 7:00:00",76.9275,76.84,77.18,77.0075
"12.10.2020 8:00:00",77.015,76.85,77.205,77.15
"12.10.2020 9:00:00",77.15,77.0675,77.265,77.165
"12.10.2020 10:00:00",77.17,77.015,77.205,77.08
"12.10.2020 11:00:00",77.0825,76.9425,77.22,76.97
"12.10.2020 12:00:00",76.96,76.88,77.055,76.9625
"12.10.2020 13:00:00",76.965,76.93,77.1575,77.0875
"12.10.2020 14:00:00",77.0925,77.0225,77.1575,77.0875
"12.10.2020 15:00:00",77.075,77.035,77.1475,77.1375
"12.10.2020 16:00:00",77.1325,77.0175,77.1875,77.0825
"12.10.2020 17:00:00",77.0825,77.0375,77.125,77.055
"12.10.2020 18:00:00",77.0575,77.0325,77.1025,77.0725
"12.10.2020 19:00:00",77.0725,77.045,77.1375,77.11
"12.10.2020 20:00:00",77.14,77.105,77.17,77.115
