Data,First,Min,Max,Last
"04.01.2016 7:00:00",73,72.6304,73.6205,73.1688
"05.01.2016 7:00:00",73.116,72.8548,73.5446,73.327
"06.01.2016 7:00:00",73.3248,73.3066,75.0546,74.7596
"11.01.2016 7:00:00",74.805,74.805,76.4745,76.2061
"12.01.2016 7:00:00",76.8382,75.9124,77.2442,77.0399
"13.01.2016 7:00:00",76.7217,75.7444,76.8102,76.6669
"14.01.2016 7:00:00",77.0163,76.0638,77.0163,76.0703
"15.01.2016 7:00:00",76.957,76.4312,77.9424,77.6318
"18.01.2016 7:00:00",78.5193,78.3766,79.4214,79.2947
"19.01.2016 7:00:00",78.9147,78.078,78.9523,78.5955
"20.01.2016 7:00:00",79.3305,79.1862,82.457,81.3818
"21.01.2016 7:00:00",82.3661,81.8343,85.9563,82.6842
"22.01.2016 7:00:00",81.077,77.9427,81.3493,78.0541
"25.01.2016 7:00:00",78.1712,76.5499,80.1432,80.0635
"26.01.2016 7:00:00",81.435,77.7195,82.274,78.3158
"27.01.2016 7:00:00",78.5729,76.9593,79.4634,77.6976
"28.01.2016 7:00:00",77.8877,75.4963,77.9913,76.385
"29.01.2016 7:00:00",75.6077,74.5902,76.3552,75.4522
"01.02.2016 7:00:00",75.5038,75.4137,77.4454,77.311
"02.02.2016 7:00:00",78.1178,77.7298,79.8331,79.7376
"03.02.2016 7:00:00",79.3919,76.6873,79.883,76.8412
"04.02.2016 7:00:00",76.4392,75.5554,77.3007,76.9337
"05.02.2016 7:00:00",76.7606,76.3694,77.7422,77.478
"08.02.2016 7:00:00",77.5123,76.3942,79.0679,78.5536
"09.02.2016 7:00:00",79.04,78.0821,79.9492,79.694
"10.02.2016 7:00:00",79.4489,77.6432,79.5737,78.6507
"11.02.2016 7:00:00",78.9661,78.7321,80.6343,79.6133
"12.02.2016 7:00:00",79.6037,78.1362,79.7784,78.3517
"15.02.2016 7:00:00",77.6891,76.9088,77.9966,76.9851
"16.02.2016 7:00:00",76.5874,75.9113,78.1336,77.8994
"17.02.2016 7:00:00",77.8469,74.6401,78.3125,75.0554
"18.02.2016 7:00:00",74.9216,74.9078,76.4937,76.4236
"19.02.2016 7:00:00",76.5006,76.0327,77.8893,76.9725
"22.02.2016 7:00:00",77.0762,74.9644,77.0762,75.2985
"24.02.2016 7:00:00",76.6581,75.6859,77.5719,75.727
"25.02.2016 7:00:00",76.0409,75.195,76.6768,75.3585
"26.02.2016 7:00:00",75.456,74.4915,76.4145,76.1944
"29.02.2016 7:00:00",75.4896,74.7396,77.4335,75.2012
"01.03.2016 7:00:00",74.763,73.1725,74.763,73.382
"02.03.2016 7:00:00",73.2941,73.0164,74.2518,73.0419
"03.03.2016 7:00:00",73.323,72.8952,74.0849,73.1829
"04.03.2016 7:00:00",72.897,71.754,73.437,71.9985
"07.03.2016 7:00:00",72.175,71.1339,72.248,71.481
"09.03.2016 7:00:00",72.1333,70.7564,72.6619,71.1107
"10.03.2016 7:00:00",71.1331,69.9548,71.8877,71.4408
"11.03.2016 7:00:00",70.9735,69.4467,70.9735,69.9157
"14.03.2016 7:00:00",70.7598,69.6833,71.3008,69.9745
"15.03.2016 7:00:00",70.4319,70.2967,71.3931,71.0585
"16.03.2016 7:00:00",70.8328,69.136,71.2414,69.15
"17.03.2016 7:00:00",69.235,67.925,69.2383,68.0921
"18.03.2016 7:00:00",67.8897,67.2714,68.7209,68.364
"21.03.2016 7:00:00",68.6144,67.4923,69.1937,67.8412
"22.03.2016 7:00:00",67.7375,67.2005,68.2606,67.5124
"23.03.2016 7:00:00",67.6772,67.4391,68.7669,68.6919
"24.03.2016 7:00:00",68.85,68.2754,69.6553,68.5784
"25.03.2016 7:00:00",68.8179,67.831,68.8295,68.4476
"28.03.2016 7:00:00",67.9888,67.6003,68.6405,68.5029
"29.03.2016 7:00:00",68.7443,67.924,69.236,68.0885
"30.03.2016 7:00:00",68.0499,67.1366,68.36,68.2448
"31.03.2016 7:00:00",67.8866,66.7191,68.0139,67.0515
"01.04.2016 7:00:00",66.8576,66.8485,68.3533,67.5662
"04.04.2016 7:00:00",68.449,67.7447,68.9054,68.7075
"05.04.2016 7:00:00",68.9691,68.5507,69.4857,68.563
"06.04.2016 7:00:00",68.5629,67.5503,68.8601,67.5996
"07.04.2016 7:00:00",67.6746,67.5352,68.4167,68.0133
"08.04.2016 7:00:00",67.837,66.9312,67.925,67.1064
"11.04.2016 7:00:00",65.8054,63.9745,68.5928,66.765
"12.04.2016 7:00:00",66.5927,65.1868,66.5995,65.715
"13.04.2016 7:00:00",66.0345,65.2514,66.361,66.2912
"14.04.2016 7:00:00",66.3275,65.7795,66.6414,66.1268
"15.04.2016 7:00:00",66.2381,65.871,66.6312,66.4258
"18.04.2016 7:00:00",66.7354,65.3151,68.7928,66.0945
"19.04.2016 7:00:00",65.9028,65.4063,66.2658,65.8684
"20.04.2016 7:00:00",66.4189,65.126,66.5605,65.1684
"21.04.2016 7:00:00",64.7154,64.6587,66.9476,66.8452
"22.04.2016 7:00:00",66.0137,65.5379,66.8101,66.4724
"25.04.2016 7:00:00",66.4826,65.8844,66.8476,66.5775
"26.04.2016 7:00:00",66.7209,65.1786,66.7344,65.2054
"27.04.2016 7:00:00",65.5221,64.976,65.9827,65.1295
"28.04.2016 7:00:00",65.1745,64.1978,65.3408,64.7072
"29.04.2016 7:00:00",64.4218,63.9893,64.8792,64.6641
"04.05.2016 7:00:00",66.3941,65.7299,66.7115,66.5482
"05.05.2016 7:00:00",65.9653,65.1954,66.2324,65.8626
"06.05.2016 7:00:00",66.2063,65.5543,66.614,65.9369
"10.05.2016 7:00:00",66.2269,66.0547,66.6674,66.2655
"11.05.2016 7:00:00",66.2825,64.8364,66.3739,64.9994
"12.05.2016 7:00:00",65.0296,64.5661,65.5319,64.9069
"13.05.2016 7:00:00",65.095,64.7437,65.5684,65.4594
"16.05.2016 7:00:00",67.0582,64.6099,67.2236,64.8961
"17.05.2016 7:00:00",64.5052,64.372,65.0693,64.7422
"18.05.2016 7:00:00",64.9886,64.844,66.0915,65.9959
"19.05.2016 7:00:00",66.0255,65.9891,67.3205,66.7714
"20.05.2016 7:00:00",66.5549,66.2631,66.9773,66.7772
"23.05.2016 7:00:00",66.9542,64.2248,67.3281,66.8307
"24.05.2016 7:00:00",67.0735,66.1039,67.135,66.1759
"25.05.2016 7:00:00",65.8872,65.3385,66.0158,65.4815
"26.05.2016 7:00:00",64.9915,64.9676,65.8826,65.8271
"27.05.2016 7:00:00",65.7218,65.7102,66.415,66.1154
"30.05.2016 7:00:00",66.075,65.5876,66.2644,65.7825
"31.05.2016 7:00:00",65.8416,65.7244,66.9933,66.6931
"01.06.2016 7:00:00",66.7397,66.5206,67.322,67.0968
"02.06.2016 7:00:00",66.9719,66.624,67.6996,66.9783
"03.06.2016 7:00:00",66.9,65.6035,67.1703,65.6278
"06.06.2016 7:00:00",65.6,65.1225,67.252,65.274
"07.06.2016 7:00:00",65.4272,64.5157,65.4312,64.6033
"08.06.2016 7:00:00",64.6,63.4799,64.8071,63.6241
"09.06.2016 7:00:00",63.5505,63.3996,64.4938,64.322
"10.06.2016 7:00:00",64.5777,64.1215,65.383,65.2722
"14.06.2016 7:00:00",65.7432,65.7194,66.3071,66.1343
"15.06.2016 7:00:00",65.9254,65.0908,66.0566,65.5482
"16.06.2016 7:00:00",65.756,65.3641,66.0896,65.7812
"17.06.2016 7:00:00",65.4264,64.7091,65.532,64.8503
"20.06.2016 7:00:00",64.8353,63.7651,64.8353,64.267
"21.06.2016 7:00:00",64.191,63.7797,64.477,63.8139
"22.06.2016 7:00:00",63.5781,63.5106,65.141,64.8746
"23.06.2016 7:00:00",64.4593,63.7692,64.7365,63.8418
"24.06.2016 7:00:00",66.112,64.698,66.112,65.2722
"27.06.2016 7:00:00",65.1206,64.8228,65.646,65.4686
"28.06.2016 7:00:00",65.0325,63.9973,65.0708,64.0645
"29.06.2016 7:00:00",64.0973,63.6168,64.4837,63.8433
"30.06.2016 7:00:00",64.0114,63.7528,64.4203,63.9674
"01.07.2016 7:00:00",63.9547,63.8034,64.259,63.8091
"04.07.2016 7:00:00",63.809,63.5365,64.0118,63.9144
"05.07.2016 7:00:00",64.3166,64.117,64.6798,64.3502
"06.07.2016 7:00:00",64.7134,64.1817,64.8038,64.2221
