Data,First,Min,Max,Last
"27.09.2019 7:00:00",64.385,64.21,64.46,64.425
"27.09.2019 8:00:00",64.4225,64.3625,64.4275,64.4
"27.09.2019 9:00:00",64.4,64.3125,64.4075,64.3575
"27.09.2019 10:00:00",64.355,64.315,64.425,64.3825
"27.09.2019 11:00:00",64.3825,64.2825,64.3825,64.3675
"27.09.2019 12:00:00",64.365,64.3375,64.425,64.42
"27.09.2019 13:00:00",64.425,64.395,64.4575,64.395
"27.09.2019 14:00:00",64.3925,64.29,64.4225,64.325
"27.09.2019 15:00:00",64.325,64.245,64.5775,64.5075
"27.09.2019 16:00:00",64.525,64.475,64.6475,64.6125
"27.09.2019 17:00:00",64.62,64.605,64.7,64.6375
"27.09.2019 18:00:00",64.64,64.6125,64.6925,64.6775
"27.09.2019 19:00:00",64.6775,64.6475,64.7125,64.67
"27.09.2019 20:00:00",64.6625,64.58,64.7,64.6975
