Data,First,Min,Max,Last
"20.12.2019 7:00:00",62.4,62.365,62.475,62.3875
"20.12.2019 8:00:00",62.3875,62.285,62.39,62.3275
"20.12.2019 9:00:00",62.3275,62.24,62.3675,62.2575
"20.12.2019 10:00:00",62.2525,62.065,62.2625,62.0825
"20.12.2019 11:00:00",62.0875,62.0125,62.115,62.03
"20.12.2019 12:00:00",62.035,62.025,62.1125,62.11
"20.12.2019 13:00:00",62.11,62.1,62.2075,62.1875
"20.12.2019 14:00:00",62.1875,62.105,62.2075,62.19
"20.12.2019 15:00:00",62.18,62.1775,62.3525,62.275
"20.12.2019 16:00:00",62.275,62.1875,62.3025,62.2325
"20.12.2019 17:00:00",62.245,62.16,62.28,62.2175
"20.12.2019 18:00:00",62.205,62.2025,62.255,62.2325
"20.12.2019 19:00:00",62.24,62.2225,62.2475,62.23
"20.12.2019 20:00:00",62.225,62.22,62.275,62.2525
