Data,First,Min,Max,Last
"08.05.2020 7:00:00",73.995,73.7525,74.0125,73.815
"08.05.2020 8:00:00",73.82,73.765,73.92,73.8275
"08.05.2020 9:00:00",73.81,73.67,73.8775,73.6775
"08.05.2020 10:00:00",73.675,73.4725,73.715,73.52
"08.05.2020 11:00:00",73.53,73.46,73.6975,73.65
"08.05.2020 12:00:00",73.645,73.3025,73.6775,73.405
"08.05.2020 13:00:00",73.4025,73.2225,73.5375,73.2225
"08.05.2020 14:00:00",73.2225,73.18,73.385,73.2175
"08.05.2020 15:00:00",73.2175,73.1,73.2675,73.25
"08.05.2020 16:00:00",73.2525,73.25,73.48,73.425
"08.05.2020 17:00:00",73.4275,73.4075,73.58,73.4975
"08.05.2020 18:00:00",73.5,73.4025,73.53,73.4575
"08.05.2020 19:00:00",73.45,73.4225,73.5525,73.5
"08.05.2020 20:00:00",73.4975,73.3575,73.5125,73.4
